name,honor,class,LWHonor,standing,rank,rankProgress,RP
Ankemon,939,HUNTER,17,0,0,0,0
Mirabilis,938,DRUID,297,0,1,0.50196081399918,0
Misspooq,937,ROGUE,426,0,3,0.45882355654612,7295
Xcui,935,MAGE,1130,5553,3,0.8980392687954,9491
Nuriell,935,PRIEST,790,6082,3,0.22745099384338,6138
Holybulb,935,PALADIN,3388,4307,2,0.17647059867159,2530
Robodemo,933,WARLOCK,1524,5085,1,0.92156868195161,0
Baoyu,931,HUNTER,4,0,0,0,0
Latioz,930,HUNTER,192,0,0,0,0
Designationx,929,MAGE,7136,3842,3,0.29411766445264,6471
Barbaruiva,929,HUNTER,280,0,1,0.086274514906108,0
Highplatin,928,PALADIN,205,0,0,0,0
Boneshredder,928,DRUID,0,0,0,0,0
Xilin,927,MAGE,44888,2294,3,0.011764706578106,5059
Karlaxel,927,WARRIOR,999,5728,3,0.31372550874949,6569
Faylen,927,WARRIOR,531,6783,1,0.32549021532759,0
Bagel,926,PRIEST,43625,2332,2,0.80784318502992,4424
Berfy,924,WARRIOR,155,0,5,0.066666670609266,15334
Cococrusty,923,WARLOCK,115783,1255,4,0.11764706578106,10589
Worunk,920,HUNTER,0,0,1,0.53333336487412,0
Rasen,920,PRIEST,65,0,1,0.72549023898318,0
Wladmirputin,919,WARLOCK,616,6511,1,0.92156868195161,0
Balepa,919,PALADIN,0,0,0,0,0
Snowmiku,917,HUNTER,1001,5726,4,0.25098040699959,11255
Xiaobeng,916,MAGE,376,7276,1,0.13333334121853,0
Linnkarter,915,PALADIN,2253,4649,1,0.83137259818614,0
Guoshanlong,913,ROGUE,25338,2889,6,0.55686277803034,22785
Landr,911,DRUID,211,0,0,0,0
Kiwi,911,ROGUE,284,0,4,0.0078431377187371,10040
Jarkko,910,ROGUE,890,5914,1,0.7607843587175,0
Steakncheese,908,WARLOCK,2659,4494,3,0.29803923331201,6491
Hetfield,908,WARRIOR,376,0,3,0.72549023898318,8628
Freiki,907,PRIEST,1,0,0,0,0
Porks,906,DRUID,538,6761,1,0.89411769993603,0
Grinch,906,HUNTER,175,0,4,0.55686277803034,12785
Stilleto,905,ROGUE,0,0,0,0,0
Spellhunter,904,HUNTER,755,6170,1,0.54509807145223,0
Fazator,904,WARRIOR,2149,4698,2,0.34509805962443,3036
Gadda,903,MAGE,231,0,4,0.08235294604674,10412
Pajarit,901,ROGUE,3034,4385,3,0.066666670609266,5334
Vegancrosfit,900,WARRIOR,210100,544,3,0.9725490771234,9863
Boleward,900,PALADIN,2096,4732,2,0.34117649076507,3024
Hstorm,899,HUNTER,6,0,0,0,0
Saosaosaosao,898,HUNTER,702,6289,1,0.27058825129643,0
Newnub,898,PALADIN,852,5984,1,0.34509805962443,0
Lonelyday,898,HUNTER,1393,5217,3,0.074509808328003,5373
Rinia,896,MAGE,739,6207,2,0.3372549219057,3012
Zerafia,891,PRIEST,2160,4691,1,0.80392161617056,0
Flerp,891,WARRIOR,238,0,0,0,0
Metanoeite,888,PALADIN,0,0,0,0,0
Olofstorfot,887,PALADIN,0,0,1,0.9607843705453,0
Mxumeng,887,MAGE,0,0,3,0.96862750826403,9844
Rakoa,886,ROGUE,166836,820,4,0.77254906529561,13863
Mahoutsukai,885,MAGE,0,0,0,0,0
Biscuitboy,884,MAGE,54,0,0,0,0
Milosevic,883,PALADIN,398,0,3,0.39215688593686,6961
Ammely,880,HUNTER,15559,3287,4,0.043137257453054,10216
Luciferms,879,ROGUE,20002,3089,4,0.34117649076507,11706
Brennock,879,PALADIN,250,7725,1,0.086274514906108,0
Recallever,877,HUNTER,358,0,2,0.86274514906108,4589
Natij,876,HUNTER,218,0,1,0.6117647420615,0
Doife,876,HUNTER,1,0,0,0,0
Smallsophie,875,HUNTER,379,7265,1,0.13333334121853,0
Awv,874,WARLOCK,306,0,0,0,0
Hiltunen,872,PRIEST,16,0,0,0,0
Fmp,872,PRIEST,540,0,2,0.12941177235916,2389
Huskarln,871,WARRIOR,7963,3749,2,0.23921570042148,2718
Renby,868,MAGE,1061,0,4,0.49019610742107,12451
Djunbinds,867,MAGE,793,6080,7,0.23529413156211,26177
Xlr,866,HUNTER,6008,3964,2,0.90196083765477,4706
Loslos,866,MAGE,0,0,0,0,0
Lgsteel,866,HUNTER,106348,1349,3,0.61960787978023,8099
Realgoodgoy,865,ROGUE,692,6316,1,0.66274513723329,0
Prostatisa,863,WARLOCK,0,0,0,0,0
Dvornik,863,HUNTER,2046,4759,1,0.76862746477127,0
Pariah,862,MAGE,103913,1380,4,0.40000002365559,12001
Trokket,861,HUNTER,1910,4834,3,0.050980395171791,5255
Arzky,861,HUNTER,32178,2655,4,0.63137258635834,13157
Zelt,860,PRIEST,641,6437,2,0.98823535256088,4965
Viplr,859,HUNTER,0,0,0,0,0
Aish,858,MAGE,322,7477,3,0.30980393989012,6550
Burritobowl,857,WARRIOR,32891,2631,2,0.74509808328003,4236
Valefear,856,WARLOCK,174,0,1,0.14901961665601,0
Everybody,856,HUNTER,583,0,5,0.30588237103075,16530
Grumpypants,852,PRIEST,327,0,0,0,0
Mercediss,851,MAGE,386,0,3,0.14117647893727,5706
Lonsus,851,WARRIOR,137017,1035,4,0.5137255191803,12569
Chanceux,850,ROGUE,0,0,2,0.86666671792045,4601
Zhealz,849,PRIEST,0,0,0,0,0
Dashencc,847,MAGE,727,6233,1,0.38039217935875,0
Bubugo,847,ROGUE,375,7281,1,0.13333334121853,0
Sookie,846,PALADIN,0,0,0,0,0
Qim,845,MAGE,35,0,1,0.59215689776465,0
Goldmagus,845,MAGE,1325,5275,1,0.5490196403116,0
Kodik,844,DRUID,64,0,2,0.4862745385617,3459
Yan,841,ROGUE,3634,4267,4,0.71764710126445,13589
Reni,838,WARRIOR,650,6413,1,0.24313726928085,0
Pigsticker,838,MAGE,206,0,10,0.08235294604674,40412
Fqismyson,838,MAGE,2159,4693,1,0.89019613107666,0
Songerniang,836,HUNTER,4,0,0,0,0
Avamermaid,835,HUNTER,0,0,2,0.89411769993603,4683
Spikespiegel,834,HUNTER,0,0,3,0.4235294368118,7118
Estrange,834,MAGE,2676,4484,3,0.72549023898318,8628
Chrischun,834,ROGUE,0,0,0,0,0
Guaripolo,833,PALADIN,251,7720,1,0.086274514906108,0
Sybor,831,MAGE,563,6688,1,0.2000000118278,0
Bleune,830,HUNTER,635,6450,1,0.23529413156211,0
Multikilz,829,HUNTER,2398,4596,3,0.29803923331201,6491
Maryme,829,PALADIN,566,0,0,0,0
Fahbulous,829,WARRIOR,193,0,3,0.90588240651414,9530
Ackz,829,WARRIOR,105375,1360,4,0.15294118551537,10765
Zitronenice,828,MAGE,2966,4399,2,0.30196080217138,2906
Romps,828,ROGUE,219,0,5,0.14509804779664,15726
Reddevils,827,MAGE,1557,5059,3,0.71764710126445,8589
Qqjiadao,827,PALADIN,22110,3015,2,0.51372552057728,3542
Maxload,827,WARRIOR,215817,502,4,0.70196082582697,13510
Schtani,825,WARLOCK,1216,5411,2,0.11372549692169,2342
Escopeta,825,HUNTER,0,0,0,0,0
Jalej,824,DRUID,208,7832,1,0.070588239468634,0
Hanrasan,824,PALADIN,1627,5008,2,0.16470589209348,2495
Dafalgan,823,PRIEST,1984,4788,1,0.7490196521394,0
Misakamikoto,822,WARRIOR,217,0,1,0.10196079034358,0
Davyjohnes,821,HUNTER,1569,5048,1,0.80000004731119,0
Unplusundeux,820,WARRIOR,723,6242,1,0.27843138901517,0
Synon,820,WARRIOR,403,7172,1,0.14117647893727,0
Alerise,819,PALADIN,4010,4210,2,0.10196079034358,2306
Yacoub,818,HUNTER,140,0,0,0,0
Lightspank,817,PALADIN,756,6163,1,0.29803923331201,0
Jonwang,817,PALADIN,1528,5083,1,0.64705886179581,0
Femaleknigh,817,PALADIN,78,0,0,0,0
Eagle,817,HUNTER,8257,3725,6,0.63529415521771,0
Han,816,HUNTER,34,0,1,0.5490196403116,0
Balstyrisk,816,MAGE,99,0,1,0.60000003548339,0
Adelvisa,816,HUNTER,2299,4631,3,0.2745098201558,6373
Shotnflop,815,HUNTER,7,0,0,0,0
Lovelymage,815,MAGE,8,0,0,0,0
Xiaomoxian,813,MAGE,26377,2849,3,0.6862745503895,8432
Outdoors,813,ROGUE,1171,5481,1,0.59607845544815,0
Honchoracing,813,MAGE,11598,3521,6,0.89019613107666,24451
Trouble,812,WARRIOR,7870,3759,6,0.39607845479622,21981
Kaaza,812,PRIEST,965,5772,1,0.40392159251496,0
Wannan,811,WARLOCK,71,0,0,0,0
Casterbation,809,MAGE,0,0,0,0,0
Naturesdeath,808,DRUID,158,0,1,0.094117652624846,0
Kitcilz,808,MAGE,109,0,0,0,0
Trackts,807,HUNTER,83,0,0,0,0
Lianowene,807,DRUID,145,0,1,0.17647059867159,0
Robberzhang,806,ROGUE,202,0,0,0,0
Leona,805,WARRIOR,73,0,5,0.035294119734317,15177
Dudeful,805,HUNTER,2804,4437,2,0.86274514906108,4589
Shapolanger,804,ROGUE,772,0,2,0.14117647893727,2424
Powerdad,804,HUNTER,0,0,4,0.21568628726527,11079
Brzetyslaw,803,PALADIN,322,7474,1,0.11372549692169,0
Brunx,803,WARRIOR,0,0,1,0.64705886179581,0
Zanlr,801,HUNTER,233,0,1,0.95294123282656,0
Tweati,798,PALADIN,160859,865,4,0.47058826312423,12353
Mingimees,798,ROGUE,43,0,0,0,0
Jboub,798,PRIEST,30,0,0,0,0
Gunjii,797,WARLOCK,28492,2786,2,0.73333337670192,4201
Grootsy,797,HUNTER,15,0,0,0,0
Boaz,797,PALADIN,1269,5344,2,0.14117647707462,2424
Spark,795,WARRIOR,3495,4285,4,0.87058828677982,14353
Xiaoximei,794,MAGE,0,0,0,0,0
Bruinson,791,HUNTER,0,0,1,0.062745101749897,0
Defilin,790,MAGE,38198,2481,5,0.45490198768675,17275
Dasima,790,ROGUE,545,0,4,0.60392160434276,13020
Oceanid,789,ROGUE,81,0,0,0,0
Jutesack,789,WARRIOR,1512,5096,1,0.60784317320213,0
Jmbrowning,786,HUNTER,34,0,2,0.12941177235916,2389
Akouta,786,ROGUE,224,7791,1,0.078431377187371,0
Ziblinax,785,HUNTER,1119,5566,1,0.48235296970233,0
Zela,785,WARRIOR,30,0,3,0.76862749643624,8844
Syah,785,ROGUE,87,0,0,0,0
Auntiefee,785,ROGUE,4,0,0,0,0
Willzyex,784,HUNTER,0,0,1,0.74117651442066,0
Kaisai,784,ROGUE,383,0,2,0.074509808328003,2224
Romane,783,MAGE,167651,814,5,0.19215687410906,15961
Kolthar,783,HUNTER,0,0,1,0.73725494556129,0
Maix,781,ROGUE,560,6697,1,0.37254904164001,0
Sanchisan,780,HUNTER,47,0,0,0,0
Gimbodar,780,HUNTER,0,0,3,0.2745098201558,6373
Carciofino,778,DRUID,6307,3935,2,0.65098043065518,3953
Whitefog,776,MAGE,596,0,2,0.14509804779664,2436
Rolandculay,776,HUNTER,1726,4942,3,0.29803923331201,6491
Shootnmove,774,HUNTER,87,0,1,0.10196079034358,0
Lemonrage,774,MAGE,852,5985,1,0.5490196403116,0
Lannath,773,PALADIN,82,0,0,0,0
Cevlar,773,WARRIOR,0,0,0,0,0
Swoobs,772,ROGUE,232,0,1,0.4745098319836,0
Sodapop,771,PRIEST,1005,5718,2,0.75686278985813,4271
Meroda,771,MAGE,176,0,0,0,0
Captredridge,771,WARRIOR,160,0,0,0,0
Shpero,770,PALADIN,1223,5402,1,0.51764708943665,0
Ribeyesteak,770,HUNTER,6543,3902,3,0.30588237103075,6530
Nethers,770,WARLOCK,632,6458,1,0.49019610742107,0
Docmerlin,770,PRIEST,589,6604,2,0.75686278985813,4271
Wotted,769,WARLOCK,1787,4909,1,0.69019611924887,0
Sarnaut,767,PRIEST,0,0,0,0,0
Ruboss,766,PALADIN,979,5757,1,0.40784316137433,0
Lightss,766,PALADIN,1704,4955,2,0.82745102932677,4483
Jiyiz,766,PRIEST,270,7651,1,0.094117652624846,0
Fkg,766,MAGE,1487,5130,4,0.40392159251496,12020
Clefable,766,PRIEST,1105,5580,1,0.99607849027961,0
Zhiyan,764,MAGE,1098,5591,1,0.47058826312423,0
Slanrab,764,ROGUE,4548,4141,5,0.80392161617056,19020
Tidx,763,PALADIN,1086,5611,1,0.54117650259286,0
Superwhamen,763,MAGE,233,0,3,0.55686277803034,7785
Guofuwanjia,763,WARRIOR,1318,5279,1,0.65098043065518,0
Olofmeistert,762,WARRIOR,235583,376,3,0.64313729293644,8216
Littlechuck,762,WARRIOR,2923,4408,5,0.070588239468634,15353
Eastwards,762,HUNTER,0,0,0,0,0
Kharmak,760,WARRIOR,0,0,0,0,0
Grocerybags,759,WARLOCK,310,0,0,0,0
Alfarid,759,ROGUE,361,0,0,0,0
Zolo,756,MAGE,42172,2364,4,0.37254904164001,11863
Nemesiis,755,WARLOCK,13,0,0,0,0
Mitsuha,755,ROGUE,3663,4260,7,0.047058826312423,25236
Greenpencils,755,WARRIOR,16602,3232,3,0.26274511357769,6314
Whatababe,753,PALADIN,2232,4657,3,0.15294118551537,5765
Mikkelsfar,753,ROGUE,1755,4927,2,0.38823531707749,3165
Snezi,752,HUNTER,0,0,0,0,0
Booml,752,MAGE,4295,4173,2,0.13333334121853,2401
Weixl,751,DRUID,1349,5254,2,0.16470589209348,2495
Reneer,751,MAGE,431,0,0,0,0
Matte,751,PRIEST,15104,3305,4,0.48235296970233,12412
Annip,751,PALADIN,3628,4268,3,0.29803923331201,6491
Zippsu,750,WARRIOR,343,7397,1,0.12156863464043,0
Sorbetes,750,MAGE,570,0,1,0.078431377187371,0
Raissiah,749,DRUID,492,0,1,0.55294120917097,0
Nadouni,749,WARLOCK,287,7600,1,0.10196079034358,0
Grokl,749,MAGE,23,0,0,0,0
Drlin,749,HUNTER,138,0,0,0,0
Kozhan,748,WARRIOR,13,0,1,0.039215688593686,0
Mena,747,WARLOCK,165,0,6,0.52156865829602,22608
Sweetchuck,746,MAGE,18240,3157,6,0.52941179601476,22648
Megashark,745,WARRIOR,1349,5255,3,0.18039216753095,5902
Zaggs,744,WARRIOR,472,6961,1,0.16470589209348,0
Lfrforclasic,743,WARLOCK,0,0,0,0,0
Poonqtz,742,ROGUE,378,7269,2,0.50588238285854,3518
Straw,741,ROGUE,213424,518,4,0.062745101749897,10314
Reyin,741,MAGE,0,0,0,0,0
Lilpenous,741,ROGUE,90,0,0,0,0
Schutskreigr,740,WARRIOR,1788,4907,2,0.10196079034358,2306
Astaria,738,DRUID,1196,5444,1,0.84313730476424,0
Mmdyamiedie,737,HUNTER,775,0,3,0.84313730476424,0
Beatitnerd,736,WARLOCK,1,0,0,0,0
Slowelk,735,WARRIOR,91,0,0,0,0
Lucilda,734,WARRIOR,227,0,0,0,0
Koston,734,PALADIN,2405,4592,4,0.41568629909307,12079
Spurja,733,ROGUE,2634,4501,1,0.94509809510782,0
Grayn,733,WARRIOR,563,6687,1,0.2000000118278,0
Fogg,733,WARRIOR,477,6936,1,0.7607843587175,0
Coptain,733,ROGUE,10541,3586,4,0.45490198768675,12275
Toxonn,732,PALADIN,16035,3263,9,0.65490199951455,38275
Naivefox,732,MAGE,1486,5132,4,0.60784317320213,13040
Mimixiaoa,732,WARRIOR,447,7032,3,0.22745099384338,6138
Koistinen,732,PALADIN,16,0,0,0,0
Cctvo,731,HUNTER,132,0,7,0.65882356837392,28295
Mathx,730,DRUID,365,7323,1,0.6980392569676,0
Scyjay,728,HUNTER,1460,5156,4,0.047058826312423,10236
Lurendang,727,HUNTER,340,7414,1,0.11764706578106,0
Lijiaoshou,727,HUNTER,523,6806,1,0.27058825129643,0
Reyne,726,WARLOCK,427,7088,2,0.18039216753095,2542
Krallig,726,ROGUE,635,6451,2,0.023529413156211,2071
Dontrustme,726,WARRIOR,86,0,1,0.074509808328003,0
Captfailboat,726,WARRIOR,79034,1699,5,0.31764707760885,16589
Gurren,725,WARRIOR,93,0,1,0.070588239468634,0
Kleombrotos,724,WARLOCK,1061,5646,1,0.45098041882738,0
Ilxl,724,MAGE,1001,5725,5,0.45098041882738,17255
Bertulf,723,PALADIN,2409,4589,2,0.52549022715539,3577
Netruther,721,PALADIN,0,0,0,0,0
Lmtz,721,WARRIOR,5751,0,3,0.15686275064945,5785
Bules,721,WARRIOR,38,0,5,0.070588239468634,15353
Notgaybtw,720,MAGE,42,0,0,0,0
Superfreaky,719,HUNTER,1244,5375,1,0.52549022715539,0
Nieke,718,MAGE,23998,2933,6,0.29019609559327,21451
Heidiklumx,716,PRIEST,529,0,1,0.02745098201558,0
Easyhoon,716,MAGE,50125,2176,3,0.023529413156211,5118
Wufenqian,715,MAGE,129,0,0,0,0
Weedboss,715,WARRIOR,2597,4512,1,0.93333338852972,0
Vernie,715,DRUID,64240,1923,4,0.46274512540549,12314
Halflights,715,PALADIN,210016,545,3,0.82745102932677,9138
Kuaileyijiu,714,WARRIOR,372,7291,1,0.12941177235916,0
Dahak,713,HUNTER,183,0,1,0.10196079034358,0
Nelorne,711,HUNTER,702,6293,3,0.086274514906108,5432
Cupuyc,711,WARLOCK,2503,4542,2,0.97647064598277,4930
Supercup,710,PRIEST,0,0,2,0.29803923331201,2895
Thepickler,709,WARRIOR,2679,4483,2,0.9725490771234,4918
Holyfapz,709,PRIEST,7067,3848,2,0.35686276620254,3071
Thevld,707,WARRIOR,2712,4474,2,0.25490197585896,2765
Mymanyasses,707,DRUID,2796,4440,2,0.85882358020172,4577
Bigroot,707,ROGUE,2,0,0,0,0
Silasveta,706,PALADIN,0,0,0,0,0
Platia,706,HUNTER,277,0,0,0,0
Thehomeo,705,MAGE,192,0,0,0,0
Mulane,703,HUNTER,0,0,0,0,0
Drooddood,703,DRUID,0,0,1,0.062745101749897,0
Thijia,701,WARRIOR,135392,1049,9,0.98823535256088,39942
Dujiuyi,701,ROGUE,58,0,0,0,0
Kuutarha,700,PRIEST,93,0,0,0,0
Gorbal,700,HUNTER,214,7817,1,0.074509808328003,0
Furiouswolf,700,HUNTER,597,6575,1,0.21568628726527,0
Fakeawake,700,MAGE,952,5798,4,0.019607844296843,10099
Brulaapje,700,HUNTER,44,0,0,0,0
Ylving,699,PRIEST,0,0,0,0,0
Gaorenyimi,698,HUNTER,1680,4975,1,0.65882356837392,0
Fallbo,697,ROGUE,2128,4709,3,0.082352943718433,5412
Sunxiaoxie,696,PRIEST,45109,2289,3,0.36078433506191,6804
Micropudel,695,ROGUE,402,7178,1,0.14117647893727,0
Malius,695,MAGE,283,0,2,0.89019613107666,4671
Sameron,694,HUNTER,1906,4838,2,0.72549023898318,4177
Kadilovich,694,PALADIN,877,5934,2,0.094117652624846,2283
Jawn,694,ROGUE,0,0,0,0,0
Bradford,694,WARRIOR,613,6520,1,0.36078433506191,0
Katherie,692,WARLOCK,267,0,1,0.70196082582697,0
Jiushiwo,691,MAGE,5924,3971,5,0.25490197585896,16275
Cload,691,PALADIN,280,7620,1,0.098039221484214,0
Amiese,690,WARLOCK,0,0,1,0.83137259818614,0
Woshileifeng,689,WARLOCK,121,0,0,0,0
Stewert,689,PRIEST,0,0,0,0,0
Kugelblitzz,689,WARRIOR,2873,4421,2,0.91372554423288,4742
Shadowdz,688,ROGUE,342,7401,1,0.11764706578106,0
Iriskin,688,PALADIN,0,0,0,0,0
Rfredo,687,MAGE,0,0,1,0.3372549219057,0
Merlinlin,684,MAGE,35457,2553,3,0.95686280168593,0
Bearclaw,684,HUNTER,2035,4767,1,0.76470592757687,0
Niikaa,682,HUNTER,782,6108,1,0.30588237103075,0
Memchik,682,ROGUE,35665,2545,7,0.16470589209348,25824
Combatgamer,681,WARRIOR,0,0,1,0.75294122099876,0
Aapeli,681,WARLOCK,449,7026,1,0.15686275437474,0
Fengshenmoon,678,MAGE,106,0,4,0.81568632274866,14079
Aubird,678,MAGE,30987,2701,3,0.16078432323411,5804
Aasr,677,WARRIOR,16,0,0,0,0
Treatment,676,WARRIOR,198,7853,3,0.62745101749897,8138
Rogagoga,676,ROGUE,0,0,0,0,0
Frostymaxqt,674,PRIEST,1810,4893,2,0.85882358020172,4577
Pdnkx,673,ROGUE,1491,5123,1,0.72156867012382,0
Chunyue,673,MAGE,2164,4687,3,0.02745098201558,5138
Kushabib,672,ROGUE,0,0,2,0.51372552057728,3542
Englamaja,672,WARRIOR,342,7405,1,0.90980397537351,0
Arcaneiscool,672,MAGE,537,6765,1,0.18823530524969,0
Youou,671,HUNTER,0,0,3,0.16862746095285,5844
Luckylee,671,HUNTER,357,0,1,0.090196083765477,0
Jedibash,671,WARRIOR,892,5908,1,0.36470590392128,0
Weijueding,670,MAGE,654,6402,4,0.46274512540549,12314
Emnezx,668,MAGE,2,0,0,0,0
Allemil,668,MAGE,95,0,0,0,0
Jamantha,667,PRIEST,17,0,0,0,0
Colg,667,HUNTER,148,7928,1,0.050980395171791,0
Ainne,667,HUNTER,295,0,1,0.28235295787454,0
Zeinam,666,WARRIOR,103,0,0,0,0
Korb,666,PALADIN,187,0,1,0.43921571224928,0
Kudra,665,DRUID,95,0,0,0,0
Djelf,664,DRUID,0,0,0,0,0
Vikander,663,MAGE,139482,1020,5,0.28235295787454,16412
Swirlley,663,MAGE,347,7383,1,0.15686275437474,0
Lonelyhunter,663,HUNTER,196,0,0,0,0
Kiruadlr,663,DRUID,486,0,3,0.18823530524969,5942
Katolikken,663,WARRIOR,1839,4874,2,0.25882354471833,2777
Duanyi,663,WARRIOR,20841,3058,5,0.29803923331201,16491
Dumpert,662,WARLOCK,210,7827,1,0.16470589209348,0
Bcd,662,MAGE,285,0,6,0.40784316137433,22040
Xiaoyule,661,PRIEST,49,0,0,0,0
Terodne,661,WARRIOR,0,0,0,0,0
Mojjave,661,WARRIOR,7,0,0,0,0
Milea,661,HUNTER,0,0,0,0,0
Ceviche,661,HUNTER,12772,3437,8,0.64705886179581,33236
Souves,659,PALADIN,687,6329,1,0.40392159251496,0
Ladros,659,HUNTER,44,0,0,0,0
Zwift,658,WARRIOR,1356,5248,4,0.36862747278064,11844
Vespertina,657,PRIEST,2089,4734,1,0.85490201134235,0
Thumps,657,PRIEST,8509,0,3,0.61568631092086,8079
Celephinndir,657,WARRIOR,196,0,0,0,0
Tirius,656,PALADIN,0,0,2,0.32941178418696,2989
Chilum,654,ROGUE,284,7608,1,0.098039221484214,0
Quindarious,653,MAGE,14,0,0,0,0
Kuplamies,653,PALADIN,4873,4089,2,0.070588239468634,2212
Fengzijun,653,WARRIOR,16,0,0,0,0
Zdwd,652,HUNTER,92,0,0,0,0
Xphone,652,HUNTER,454,7016,1,0.16078432323411,0
Pandajulie,651,HUNTER,63,0,0,0,0
Kombowar,651,WARRIOR,65,0,1,0.23921570042148,0
Truman,650,HUNTER,1068,5639,4,0.51764708943665,12589
Lavitzboss,650,MAGE,3029,4388,5,0.51764708943665,17589
Vemma,649,ROGUE,52,0,1,0.67058827495202,0
Fletching,649,HUNTER,42177,2362,5,0.69019611924887,18451
Baobaohao,649,HUNTER,0,0,0,0,0
Aeroheal,649,PRIEST,0,0,0,0,0
Kholac,647,WARLOCK,18,0,0,0,0
Bloon,646,MAGE,0,0,0,0,0
Zukalol,645,WARRIOR,19053,3125,3,0.047058826312423,5236
Stereoeffect,645,HUNTER,2216,4667,1,0.81960789160803,0
Roxxie,645,WARLOCK,252,0,1,0.75294122099876,0
Lichee,645,WARLOCK,67490,1865,3,0.31372550874949,6569
Eddythegreat,645,ROGUE,4631,4131,3,0.52156865829602,7608
Djafar,645,WARLOCK,957,5788,1,0.40000002365559,0
Superwalnut,644,MAGE,240,0,0,0,0
Lickalotapus,644,WARRIOR,10315,3595,3,0.20392158068717,6020
Fantus,644,PRIEST,42,0,0,0,0
Cramling,644,HUNTER,3345,4318,5,0.69411768810824,18471
Endofdreams,643,PRIEST,1166,5489,1,0.50196081399918,0
Highgao,642,MAGE,723,6244,2,0.77647063415498,4330
Greev,641,DRUID,6018,3961,3,0.6980392569676,8491
Azs,640,ROGUE,332,0,3,0.78823534073308,8942
Ricketycrick,639,PRIEST,345,0,3,0.074509808328003,5373
Pengendy,639,PRIEST,34935,2572,3,0.050980395171791,5255
Yamasama,638,WARLOCK,28,0,0,0,0
Wildhelm,638,HUNTER,384,7241,1,0.11764706578106,0
Ravenlore,638,DRUID,0,0,3,0.85490201134235,9275
Moonclipse,636,HUNTER,311,7516,1,0.73725494556129,0
Haggai,636,PRIEST,33451,2618,2,0.96470593940467,4895
Sergostrong,635,WARLOCK,392,7215,1,0.1372549100779,0
Omela,632,PRIEST,166,7904,1,0.058823532890528,0
Avrildion,630,MAGE,108,0,0,0,0
Ninnomanija,628,HUNTER,360,7333,1,0.12549020349979,0
Udmyrt,627,PALADIN,0,0,0,0,0
Lotusi,627,ROGUE,115544,1257,3,0.29803923331201,6491
Fashimark,627,MAGE,552,6721,1,0.19607844296843,0
Saberuss,626,DRUID,184,0,0,0,0
Monvcc,626,MAGE,496,0,4,0.96470593940467,14824
Theira,625,ROGUE,116,0,1,0.12549020349979,0
Rubik,624,MAGE,70,0,2,0.090196083765477,2271
Pokeyjudgy,622,PALADIN,371,0,3,0.38823531707749,6942
Trolbane,621,WARRIOR,443,7041,1,0.29411766445264,0
Seinaruko,621,PALADIN,33507,2617,4,0.61568631092086,13079
Kamikai,619,HUNTER,0,0,0,0,0
Brazor,619,MAGE,0,0,0,0,0
Liutiantian,618,HUNTER,51,0,0,0,0
Xvio,617,WARLOCK,22,0,0,0,0
Pilulkin,617,PALADIN,1,0,0,0,0
Gremoryy,615,WARLOCK,477,6938,2,0.92549025081098,4777
Labonte,614,PALADIN,23,0,0,0,0
Laewll,613,PRIEST,577,6644,1,0.20784314954653,0
Basic,613,MAGE,900,0,5,0.32549021532759,16628
Workisover,612,ROGUE,760,6152,1,0.29803923331201,0
Soulhuntt,612,HUNTER,63,0,0,0,0
Eurystheus,612,MAGE,0,0,0,0,0
Elady,610,WARLOCK,0,0,0,0,0
Beyondthesun,610,MAGE,430,7082,1,0.45882355654612,0
Seelix,608,PRIEST,474,6953,2,0.40392159251496,3212
Explodedeath,608,PRIEST,94,0,2,0.75686278985813,4271
Gnomcuk,606,ROGUE,3,0,0,0,0
Furguson,606,HUNTER,3,0,0,0,0
Skosh,605,PRIEST,34,0,0,0,0
Lixler,604,PALADIN,0,0,0,0,0
Aerithos,604,WARRIOR,424,7096,1,0.23529413156211,0
Sonofakiller,603,ROGUE,0,0,0,0,0
Chenrushi,603,WARRIOR,290,7587,3,0.41568629909307,7079
Bitin,603,DRUID,1270,5341,1,0.96470593940467,0
Peszek,602,PRIEST,717,6258,1,0.27843138901517,0
Ferryguo,601,HUNTER,92,0,1,0.090196083765477,0
Casteena,601,ROGUE,210,7825,1,0.070588239468634,0
Xeerum,600,WARLOCK,254,0,1,0.090196083765477,0
Grolnar,600,HUNTER,16,0,0,0,0
Cokelime,598,HUNTER,0,0,0,0,0
Clightj,598,PRIEST,89,0,4,0.19607844296843,10981
Mimio,597,WARRIOR,44,0,0,0,0
Byxd,597,HUNTER,656,6396,1,0.24705883814022,0
Kamaracy,596,PRIEST,166,0,0,0,0
Grimley,595,PRIEST,0,0,1,0.63137258635834,0
Raluca,594,PRIEST,0,0,0,0,0
Roxen,593,WARRIOR,202824,602,4,0.30980393989012,11550
Blackstabbth,593,ROGUE,0,0,2,0.28235295787454,2848
Azharia,593,ROGUE,11,0,1,0.59215689776465,0
Astrophd,593,ROGUE,183497,719,4,0.58431376004592,12922
Kaqi,592,MAGE,1152,5513,3,0.11372549692169,5569
Isable,591,PALADIN,41567,2384,3,0.9725490771234,0
Esira,591,PRIEST,8564,3707,4,0.66666670609266,13334
Bigmumbo,591,MAGE,1235,5388,1,0.52156865829602,0
Sarriel,590,PALADIN,0,0,0,0,0
Eighteenagai,588,MAGE,372,7293,1,0.18039216753095,0
